Spanish_Lemma,English_Lemma,Chinese_Lemma,POS,CEFR
coagular,congeal,,VERB,B2
Congo,Congo,,NOUN,B2
congregarse,congregate,,VERB,B2
unir,conjoin,,VERB,B2
conjuntural,conjunctural,,ADJ,B2
desvanecer,to conjure away,,VERB,B2
conectividad,connectedness,,NOUN,B2
conector,connector,,NOUN,B2
conspirar,connive,,VERB,B2
cómplice,conniving,,ADJ,B2
objeción de conciencia,conscientious objection,,NOUN,B2
conscientemente,conscientiously,,ADV,B2
consciente,consciously,,ADV,B2
recluta,conscript,,NOUN,B2
conscripción,conscription,,NOUN,B2
consagración,consecration,,NOUN,B2
caídas consecutivas,consecutive falls,,NOUN,B2
consensualismo,consensualism,,NOUN,B2
consecuencia,consequences,,NOUN,B2
conservadurismo,conservatism,,NOUN,B2
considerado,considered,,ADJ,B2
consolidable,consolidable,,ADJ,B2
consortar,consort,,VERB,B2
consorte Yuan,Consort Yuan,,NOUN,B2
constante,constants,,NOUN,B2
circunscripción,constituencies,,NOUN,B2
enmienda constitucional,constitutional amendment,,NOUN,B2
artículo constitucional,constitutional article,,NOUN,B2
constitucionalización,constitutionalization,,NOUN,B2
constitucionalizar,to constitutionalize,,VERB,B2
restricción,constraints,,NOUN,B2
constringir,constrict,,VERB,B2
constructividad,constructiveness,,NOUN,B2
interpretar,construe,,VERB,B2
consultar una referencia,to consult a reference,,VERB,B2
consumista,consumerist,消费主义的,ADJ,B2
consumptivo,consumptive,消耗性的,ADJ,B2
contactual,contactual,接触的,ADJ,B2
contención,containment,遏制,NOUN,B2
despreciar,contemn,蔑视,VERB,B2
contemporáneo,contemporary,同时代人,NOUN,B2
despectivamente,contemptuously,轻蔑地,ADV,B2
impugnar,to contest,质疑,VERB,B2
contextualización,contextualization,语境化,NOUN,B2
continental,continental,大陆的,ADJ,B2
continuamente,continually,持续地,ADV,B2
continuamente,continuously,持续地,ADV,B2
contorsionar,contort,扭曲,VERB,B2
contratista,contractor,承包商,NOUN,B2
naturaleza contractual,contractual nature,合同性质,NOUN,B2
contractualidad,contractuality,合同性,NOUN,B2
contradicción,contradictoriness,矛盾性,NOUN,B2
contraindicar,contraindicate,禁忌,VERB,B2
contraindicación,contraindication,禁忌症,NOUN,B2
contrario,contrary,相反的,ADJ,B2
contrastivo,contrastive,对比的,ADJ,B2
ingeniar,contrive,设计,VERB,B2
controlabilidad,controllability,可控性,NOUN,B2
controlador,controller,控制器,NOUN,B2
controlador,controlling,控制的,ADJ,B2
contumacia,contumacy,抗命,NOUN,B2
convalecer,convalesce,康复,VERB,B2
pacto,convenant,,NOUN,B2
tienda de conveniencia,convenience store,,NOUN,B2
convencionalidad,conventionality,,NOUN,B2
convergente,convergent,,ADJ,B2
técnica de conversación,conversation technique,,NOUN,B2
transporte,conveyance,,NOUN,B2
enrutamiento de transporte,conveyance routing,,NOUN,B2
condenado,convict,,NOUN,B2
convoocar,convoke,,VERB,B2
convolucional,convolutional,,ADJ,B2
convoi,convoy,,NOUN,B2
convulsionar,convulse,,VERB,B2
recetario,cookbook,,NOUN,B2
sereno,cool-headed,,ADJ,B2
frío,cooler,,ADJ,B2
cooperar,coop,,VERB,B2
cooperativo,cooperative,,ADJ,B2
cooperativa,cooperative,,NOUN,B2
coordinado,coordinated,,ADJ,B2
coqueta,coquettish,,ADJ,B2
coral,coral,,ADJ,B2
cordial,cordial,,ADJ,B2
cordialidad,cordiality,,NOUN,B2
cordonamiento,cordoning,,NOUN,B2
cilantro,coriander,,NOUN,B2
acorralar,to corner,,VERB,B2
corniche,corniche,,NOUN,B2
correccional,correctional,,ADJ,B2
correcciones,corrections,,NOUN,B2
correlacionar,correlate,,VERB,B2
correlativamente,correlatively,,ADV,B2
corresponder,to correspond,,! VERB,B2
curso por correspondencia,correspondence course,,NOUN,B2
corruptibilidad,corruptibility,,NOUN,B2
cosmético,cosmetic,,NOUN,B2
cosmogonía,cosmogony,,NOUN,B2
cosmología,cosmology,,NOUN,B2
cosmopolitismo,cosmopolitanism,,NOUN,B2
cosmos,cosmos,,NOUN,B2
trajes,costumes,,NOUN,B2
acogedor,cosy,,ADJ,B2
tela de algodón,cotton cloth,,NOUN,B2
sofá,couch,,NOUN,B2
poder,could,,AUX,B2
consejo,counsel,,NOUN,B2
consejero,counselor,,NOUN,B2
tolerar,countenance,,VERB,B2
cajero,counter clerk,,NOUN,B2
contracuerpo,counter-body,,NOUN,B2
contracausa,counter-cause,,NOUN,B2
contraclase,counter-class,,NOUN,B2
contracriterio,counter-criterion,,NOUN,B2
contragraduación,counter-grade,,NOUN,B2
contranivel,counter-level,,NOUN,B2
contranúmero,counter-number,,NOUN,B2
contraruta,counter-path,,NOUN,B2
contraprecio,counter-price,,NOUN,B2
contraproceso,counter-process,,NOUN,B2
contrapadrón,counter-standard,,NOUN,B2
contrapaso,counter-step,,NOUN,B2
contraplan,counter-strategy,,NOUN,B2
contrapensamiento,counter-thought,,NOUN,B2
contrarastro,counter-trace,,NOUN,B2
contravía,counter-track,,NOUN,B2
contravalor,counter-value,,NOUN,B2
contratrabajo,counter-work,,NOUN,B2
contrarrestar,counteract,,VERB,B2
compensar,counterbalance,,VERB,B2
reconvener,counterclaim,,VERB,B2
contrafactual,counterfactual,,NOUN,B2
falsificar,counterfeit,,VERB,B2
revocar,countermand,,VERB,B2
contramedida,countermeasure,,NOUN,B2
magistrado del condado,county magistrate,,NOUN,B2
emparejar,to couple pair,配对,VERB,B2
valientemente,courageously,勇敢地,ADV,B2
corte y campo,court and country,宫廷与乡间,NOUN,B2
comparecencia,court appearance,出庭,NOUN,B2
secretario judicial,court clerk,法庭书记官,NOUN,B2
costas,court costs,诉讼费用,NOUN,B2
audiencia,court hearing,庭审,NOUN,B2
cuscús,couscous,古斯古斯,NOUN,B2
prima,cousin female,表姐妹,NOUN,B2
cubrir la retirada,to cover retreat,掩护撤退,VERB,B2
encubrimiento,cover-up,掩盖,NOUN,B2
encogerse,cower,蜷缩,VERB,B2
frijol de vaca,cowpeas,豇豆,NOUN,B2
cascar semillas,to crack seeds,开壳,VERB,B2
represión,crackdown,严厉打击,NOUN,B2
galleta,cracker,饼干,NOUN,B2
estrecho,cramped,拥挤的,ADJ,B2
arándano,cranberry,,NOUN,B2
grúa,crane,起重机,PART,B2
manivela,crank,曲柄,NOUN,B2
estallido,crash bang,巨响,NOUN,B2
cobardeamente,cravenly,怯懦地,ADV,B2
crayón,crayon,蜡笔,NOUN,B2
loco,crazy nutcase,疯子,NOUN,B2
cremoso,creamy,奶油般的,ADJ,B2
arruga,crease,褶皱,NOUN,B2
creíble,credible,可信的,ADJ,B2
arrastrón,creep,爬虫,NOUN,B2
arrastrarse,creep,爬行,VERB,B2
incinerar,cremate,火化,VERB,B2
incineración,cremation,火化,NOUN,B2
almenar,crenelate,筑雉堞,VERB,B2
crescendo,crescendo,渐强,NOUN,B2
cuna,crib,婴儿床,NOUN,B2
calambre,crick,酸痛,NOUN,B2
novela de crímenes,crime novel,犯罪小说,NOUN,B2
cometerse,crime occur,犯罪发生,VERB,B2
criminalización,criminalization,犯罪化,NOUN,B2
encogerse,cringe,畏缩,VERB,B2
arrugar,crinkle,起皱,VERB,B2
invalidar,cripple,使残废,VERB,B2
profundización de la crisis,crisis deepening,危机加深,NOUN,B2
crisis de conciencia,crisis of conscience,良心危机,NOUN,B2
en crisis,crisis-ridden,危机重重的,ADJ,B2
crocante,crisp,酥脆的,ADJ,B2
crítica,critique,评论,NOUN,B2
cocodrilo,crocodile,鳄鱼,NOUN,B2
tachar,to cross out,划掉,VERB,B2
contrastar,to cross-check,交叉核对,VERB,B2
transversal,cross-cutting,跨领域的,ADJ,B2
ballesta,crossbow,弩,NOUN,B2
cruce de frontera,crossing the border,过境,NOUN,B2
cruzado,crosswise,横向的,ADJ,B2
agachamiento,crouch,,NOUN,B2
palanca,crowbar,撬棍,NOUN,B2
colaboración masiva,crowdsourcing,众包,NOUN,B2
crucifixión,crucifixion,钉十字架,NOUN,B2
crucificar,crucify,钉死,VERB,B2
crueldad,cruelty harshness,残酷,NOUN,B2
pasajero de crucero,cruise passenger,邮轮乘客,NOUN,B2
miga,crumb,碎屑,NOUN,B2
migas,crumbs,,NOUN,B2
crujido,crunching,嘎吱声,NOUN,B2
aplastamiento,crushing,碾压,NOUN,B2
llorar,cry weep,哭泣,VERB,B2
críptico,cryptic,隐晦的,ADJ,B2
criptomoneda,cryptocurrency,加密货币,NOUN,B2
cristalizar,crystallize,结晶,VERB,B2
codo,cubit,肘,NOUN,B2
cornar,cuckold,戴绿帽,VERB,B2
abrazo,cuddle,依偎,NOUN,B2
señal,cue,提示,NOUN,B2
puño,cuff,袖口,NOUN,B2
gastronomía,cuisine,,NOUN,B2
culminante,culminating,高潮的,ADJ,B2
culpable,culprit,罪犯,NOUN,B2
centro cultural,cultural center,文化中心,NOUN,B2
culturalismo,culturalism,文化主义,NOUN,B2
estorbar,cumber,妨碍,VERB,B2
astucia,cunning shrewdness,狡黠,NOUN,B2
astutamente,cunningly,狡猾地,ADV,B2
armario,cupboard wardrobe,衣柜,NOUN,B2
cúpula,cupola,穹顶,NOUN,B2
ventosa,cupping,拔罐,NOUN,B2
curar,curate,策划,VERB,B2
curaduría,curatorship,策展,NOUN,B2
cuajar,curdle,凝结,VERB,B2
leche cuajada,curdled milk,凝乳,NOUN,B2
cura,cure,治愈,NOUN,B2
curiosamente,curiously,好奇地,ADV,B2
actualidad,current events,时事,NOUN,B2
currículum vitae,curriculum vitae,简历,NOUN,B2
curry,curry,咖喱,NOUN,B2
maldición,cursing,咒骂,NOUN,B2
derecho consuetudinario,customary law,习惯法,NOUN,B2
orientación al cliente,customer orientation,客户导向,NOUN,B2
personalización,customization,定制,NOUN,B2
aduanero,customs,海关的,ADJ,B2
cortar la cinta,to cut the ribbon,剪彩,VERB,B2
picar,to cut up,切碎,VERB,B2
cutáneo,cutaneous,皮肤的,ADJ,B2
milanesa,cutlet,肉排,NOUN,B2
cibernética,cybernetics,控制论,NOUN,B2
ciborg,cyborg,半机械人,NOUN,B2
ciclismo,cycling,自行车运动,NOUN,B2
bicicleta,cykel,自行车,NOUN,B2
checo,Czech,捷克的,ADJ,B2
dedicarse a,dabble,涉足,VERB,B2
teckel,dachshund,腊肠犬,NOUN,B2
papá,dad father,爸爸,NOUN,B2
diario,daglig,日常的,ADJ,B2
diario,daily,日报,NOUN,B2
necesidades diarias,daily necessities,日用品,NOUN,B2
lácteo,dairy,乳制品的,ADJ,B2
demorar,dally,耽搁,VERB,B2
presar,to dam up,筑坝,VERB,B2
presa,damm,水坝,NOUN,B2
maldición,damn,诅咒,NOUN,B2
maldito,damned,该死的,ADJ,B2
amortiguación,damping,阻尼,NOUN,B2
pista de baile,dance floor,舞池,NOUN,B2
diente de león,dandelion,蒲公英,NOUN,B2
mecer,dandle,逗弄,VERB,B2
colgar,dangle,悬挂,VERB,B2
darbuka,darbuka,达布卡鼓,NOUN,B2
atreverse,dare not,不敢,VERB,B2
atreverse,to dare to,敢于,VERB,B2
azul oscuro,dark blue,深蓝色,ADJ,B2
profundidades oscuras,dark depths,黑暗深处,NOUN,B2
oscuro,dark-colored,深色的,ADJ,B2
oscuridad de la noche,darkness of night,夜色,NOUN,B2
querido,darling,亲爱的,ADJ,B2
maldito,darn,该死的,ADJ,B2
maldición,darn,该死,INTJ,B2
remendar,darn,缝补,VERB,B2
lanzar,dart,猛冲,VERB,B2
raya,dash,,NOUN,B2
embestir,dash,猛冲,VERB,B2
guapura,dashing,潇洒,NOUN,B2
fuga de datos,data leak,数据泄露,NOUN,B2
protección de datos,data protection,数据保护,NOUN,B2
historial de citas,date history,约会历史,NOUN,B2
citas,dates,约会,NOUN,B2
manchar,daub,涂抹,VERB,B2
nuera,daughter-in-law,儿媳,NOUN,B2
jornada,day out,,NOUN,B2
alba,daybreak,破晓,NOUN,B2
ensueño,daydreaming,白日梦,NOUN,B2
día,daytime,白天,NOUN,B2
atontamiento,daze,茫然,NOUN,B2
atontado,dazed,茫然的,ADJ,B2
atontado,dazed one,茫然的人,NOUN,B2
deslumbrado,dazzled,目眩的,ADJ,B2
de facto,de facto,事实上的,ADJ,B2
desescalada,de-escalation,降级,NOUN,B2
diácono,deacon,执事,NOUN,B2
cadáver,dead body,尸体,NOUN,B2
difunto,dead person,死者,NOUN,B2
punto muerto,deadlock,僵局,NOUN,B2
mortalmente,deadly,致命地,ADV,B2
sordo,deaf person,聋人,NOUN,B2
sordera,deafness,耳聋,NOUN,B2
tratos,deals,交易,NOUN,B2
querido,dear,亲爱的,NOUN,B2
a muerte,to death,至死,ADV,B2
guerrero de la muerte,death warrior,死亡战士,NOUN,B2
muertes,deaths,死亡,NOUN,B2
corromper,debauch,腐化,VERB,B2
debilitar,debilitate,削弱,VERB,B2
debitar,debit,借记,VERB,B2
informar,debrief,汇报,VERB,B2
escombros,debris,碎片,NOUN,B2
escombros,debris rubble,瓦砾,NOUN,B2
depurar,debug,调试,VERB,B2
desmentir,debunk,揭穿,VERB,B2
desacampar,decamp,撤营,VERB,B2
decapitar,decapitate,斩首,VERB,B2
decaer,decay,衰败,VERB,B2
fallecimiento,decease,死亡,NOUN,B2
engañado,deceived,被欺骗的,ADJ,B2
desacelerar,decelerate,减速,VERB,B2
descentralizado,decentralized,去中心化的,ADJ,B2
decimal,decimal,十进制的,ADJ,B2
diezar,decimate,歼灭,VERB,B2
descifrado,deciphering,破译,NOUN,B2
cubierta,deck,甲板,NOUN,B2
estilo declamatorio,declamatory style,朗诵风格,NOUN,B2
declarativo,declarative,陈述的,ADJ,B2
declinación,declension,变格,NOUN,B2
descomisionar,decommission,退役,VERB,B2
descompensación,decompensation,失代偿,NOUN,B2
desconcentración,deconcentration,去集中,NOUN,B2
desconsagrar,deconsecrate,废除,VERB,B2
descontaminar,decontaminate,去污染,VERB,B2
modestia decorosa,decorous modesty,端庄,NOUN,B2
cebo,decoy,诱饵,NOUN,B2
deducir,deduct points,扣分,VERB,B2
deducción,deductions,扣除,NOUN,B2
considerar,deem,认为,VERB,B2
amor,deep love,深爱,NOUN,B2
medida,deep measure,深度测量,NOUN,B2
tecnología,deep sea technology,深海技术,NOUN,B2
pensamiento,deep thought,深思,NOUN,B2
arraigado,deep-rooted,根深蒂固的,ADJ,B2
profundamente,deeply profoundly,深深地,ADV,B2
desfigurar,deface,污损,VERB,B2
difamatorio,defamatory,诽谤的,ADJ,B2
extrañamiento,defamiliarization,陌生化,NOUN,B2
general,defeated general,败将,NOUN,B2
derrotista,defeatist,失败主义的,ADJ,B2
defectuosidad,defectiveness,缺陷,NOUN,B2
defenderse,to defend oneself,自卫,VERB,B2
despliegue,defense deployment,防御部署,NOUN,B2
abogado,defense lawyer,辩护律师,NOUN,B2
profanar,defile,亵渎,VERB,B2
desinflado,deflated,通缩的,ADJ,B2
desinflacionario,deflationary,通缩的,ADJ,B2
desviar,deflect,偏转,VERB,B2
deflorar,deflower,夺去贞操,VERB,B2
defoliar,defoliate,脱叶,VERB,B2
deforestar,deforest,砍伐森林,VERB,B2
defunto,defunct,已停办的,ADJ,B2
desengrasar,degrease,去油,VERB,B2
graduación,degree graduation,毕业,NOUN,B2
grado,degree of fit,拟合度,NOUN,B2
decrecimiento,degrowth,去增长,NOUN,B2
deshumanizar,dehumanize,非人化,VERB,B2
deshidratar,dehydrate,脱水,VERB,B2
deshielar,deice,除冰,VERB,B2
demorar,to delay to take long,拖延,VERB,B2
delegación de autoridad,delegation of authority,授权,NOUN,B2
eliminar,to delete to remove,移除,VERB,B2
deletéreo,deleterious,有害的,ADJ,B2
eliminación,deletion,删除,NOUN,B2
carnes delicatessen,deli meats,,NOUN,B2
deliberadamente,deliberatively,审慎地,ADV,B2
delicioso,delicious tasty,美味的,ADJ,B2
deliciosidad,deliciousness,美味,NOUN,B2
delicuescer,deliquesce,潮解,VERB,B2
entregar,to deliver to issue,发布,VERB,B2
entrega,deliverance issuance,交付,NOUN,B2
repartidor,delivery person,送货员,NOUN,B2
despolillar,delouse,,VERB,B2
delta,delta,三角洲,NOUN,B2
engañar,delude,欺骗,VERB,B2
autoengañarse,to delude oneself,自欺,VERB,B2
indagar,delve,深入探究,VERB,B2
demagógico,demagogic,蛊惑人心的,ADJ,B2
activismo basado en la demanda,demand-based activism,需求驱动行动,NOUN,B2
degradar,demean,贬低,VERB,B2
enloquecer,dement,使发疯,VERB,B2
desmovilizar,demobilize,复员,VERB,B2
demonio,demon devil,恶魔,NOUN,B2
demonización,demonization,妖魔化,NOUN,B2
demonios,demons,恶魔,NOUN,B2
demonstrador,demonstrator,,NOUN,B2
degradar,demote,降级,VERB,B2
objetar,demur,提出异议,VERB,B2
desmitificar,demystify,破除神秘,VERB,B2
denacionalizar,denationalize,非国有化,VERB,B2
contradicción de negación,denial contradiction,否定矛盾,NOUN,B2
chaqueta vaquera,denim jacket,牛仔夹克,NOUN,B2
dental,dental,牙齿的,ADJ,B2
desnudar,denude,,VERB,B2
desodorizar,deodorize,除臭,VERB,B2
deontología,deontology,义务论,NOUN,B2
director de departamento,department director,部门主任,NOUN,B2
departamental,departmental,部门的,ADJ,B2
pasividad dependiente,dependent passivity,依赖被动性,NOUN,B2
agotar,deplete,耗尽,VERB,B2
agotamiento,depletion,耗尽,NOUN,B2
desplegar,to deploy unfold,展开,VERB,B2
deponer,depone,卸任,VERB,B2
despoblación,depopulation,人口减少,NOUN,B2
depuesto,deposed,被废黜的,ADJ,B2
depositar,to deposit money,存款,VERB,B2
deposicional,depositional,沉积的,ADJ,B2
depósitos,deposits,存款,NOUN,B2
deprecar,deprecate,弃用,VERB,B2
deprecación,deprecation,弃用,NOUN,B2
depredar,depredate,掠夺,VERB,B2
deprimiente,depressing,令人沮丧的,ADJ,B2
deputar,depute,委派,VERB,B2
delegar,to deputize,授权,VERB,B2
derraigar,deracinate,连根拔起,VERB,B2
desquiciar,derange,使失常,VERB,B2
derby,derby,德比,NOUN,B2
deregular,deregulate,解除管制,VERB,B2
deregulación,deregulation,解除管制,NOUN,B2
abandono,dereliction,荒废,NOUN,B2
mofarse,deride,嘲笑,VERB,B2
burla,derision mockery,讥讽,NOUN,B2
dérmico,dermal,皮肤的,ADJ,B2
desalación,desalination,脱盐,NOUN,B2
cantar,descant,歌唱,VERB,B2
descender,descend from,源自,VERB,B2
descender,descend go down,下降,VERB,B2
descendiente,descendants,后代,NOUN,B2
descendente,descending,下降的,ADJ,B2
describible,describable,可描述的,ADJ,B2
descriptividad,descriptiveness,描述性,NOUN,B2
avistar,descry,发现,VERB,B2
profanar,desecrate,亵渎,VERB,B2
profanación,desecration,亵渎,NOUN,B2
desegregar,desegregate,消除隔离,VERB,B2
mérito,deserving,应得,NOUN,B2
desecante,desiccant,干燥剂,NOUN,B2
desecar,desiccate,干燥,VERB,B2
deseoso,desirous,渴望的,ADJ,B2
escritorio,desk chest of drawers,书桌,NOUN,B2
desolación,desolate loneliness,孤独,NOUN,B2
despachar,despatch,派遣,VERB,B2
a pesar de,despite,尽管,ADV,B2
a pesar de,despite,尽管,NOUN,B2
despojo,despoliation,掠夺,NOUN,B2
desanimarse,despond,沮丧,VERB,B2
desaliento,despondency,沮丧,NOUN,B2
destinar,destine,注定,VERB,B2
indigente,destitute,贫困的,ADJ,B2
desstockar,to destock,清库存,VERB,B2
destrucción,to destroy,破坏,NOUN,B2
destruido,destroyed,被毁的,ADJ,B2
detalle,details,细节,NOUN,B2
detector,detector,探测器,NOUN,B2
deteriorar,deter,,VERB,B2
determinante,determinant,,NOUN,B2
determinar,to determine,,VER! B,B2
determinista,determinist,,ADJ,B2
detritus,detritus,,NOUN,B2
devastado,devastated,,ADJ,B2
obras de desarrollo,development works,,NOUN,B2
zona de desarrollo,development zone,,NOUN,B2
sistema de dispositivos,device system,,NOUN,B2
maldición,devil damn,,NOUN,B2
taimado,devious,,ADJ,B2
desvocalizar,devoice,,VERB,B2
desprovisto,devoid lacking,,ADJ,B2
devolución,devolution,,NOUN,B2
devolver,devolve,,VERB,B2
devotamente,devoted,,ADV,B2
dedicación al deber,devotion to duty,,NOUN,B2
humildad devocional,devotional humility,,NOUN,B2
adoración devocional,devotional worship,,NOUN,B2
devoración,devouring,,NOUN,B2
devotamente,devoutly,,ADV,B2
diabético,diabetic,,ADJ,B2
diacronía,diachrony,,NOUN,B2
diéresis,diaeresis,,NOUN,B2
dial,dial,,NOUN,B2
marcar,dial,,VERB,B2
dialéctico,dialectic,,ADJ,B2
dialéctico,dialectician,,NOUN,B2
código de marcación,dialing code,,NOUN,B2
dializar,to dialyze,,VERB,B2
diametralmente,diametrically,,ADV,B2
pañal,diapers,尿布,NOUN,B2
comunidad diaspórica,diaspora community,,NOUN,B2
didáctica,didactics,教学法,NOUN,B2
diferente,different,,ADV,B2
difícil de manejar,difficult to handle,难以处理,NOUN,B2
resolución de dificultades,difficulty resolution,困难解决,NOUN,B2
difusamente,diffusely,弥漫地,ADV,B2
difusión,diffusion spread,扩散传播,NOUN,B2
moneda digital,digital currency,数字货币,NOUN,B2
digitalizar,to digitalize,数字化,VERB,B2
digitalizado,digitized,数字化的,ADJ,B2
diglosia,diglossia,双言制,NOUN,B2
digno,dignified,有尊严的,ADJ,B2
con dignidad,dignifiedly,有尊严地,ADV,B2
dignificar,dignify,使有尊严,VERB,B2
dignatario,dignitaries,要人,NOUN,B2
dique,dike,堤坝,NOUN,B2
dilución,dilution,稀释,NOUN,B2
tenue,dim,昏暗的,ADJ,B2
dim sum,dim sum,点心,NOUN,B2
dimensionar,to dimension,确定尺寸,VERB,B2
hoyuelo,dimple,酒窝,NOUN,B2
cenar,dine,用餐,VERB,B2
bote,dinghy,小艇,NOUN,B2
comedor,dining hall,餐厅,NOUN,B2
mesa de comedor,dining table,餐桌,NOUN,B2
cena,dinner party,晚宴,NOUN,B2
diócesis,diocese,教区,NOUN,B2
dióxido,dioxide,二氧化物,NOUN,B2
diplomático,diplomat,外交官,NOUN,B2
impacto directo,direct hit,直接命中,NOUN,B2
mensaje directo,direct message,私信,NOUN,B2
direccionalidad,directionality,方向性,NOUN,B2
directivo,directive,指令的,ADJ,B2
directez,directness,直接性,NOUN,B2
directorio,directory,目录,NOUN,B2
dirham,dirham,迪拉姆,NOUN,B2
suciedad,dirt filth,污秽,NOUN,B2
tierra,dirt soil,泥土,NOUN,B2
sucio,dirtier,更脏的,ADJ,B2
bastardo,dirty bastard,混蛋,NOUN,B2
desactivar,disable,禁用,VERB,B2
desfavorecido,disadvantaged,弱势的,ADJ,B2
desafectar,disaffect,使不满,VERB,B2
prohibir,disallow,不允许,VERB,B2
desaparecer,to disappear to vanish,消失,VERB,B2
desorden,disarray,混乱,NOUN,B2
desasociar,disassociate,脱离,VERB,B2
alivio,disaster relief,灾难救济,NOUN,B2
disolver,disband,解散,VERB,B2
descreer,disbelieve,不信,VERB,B2
desgravar,disburden,减轻负担,VERB,B2
desembolsar,disburse,支付,VERB,B2
descargar,discharge,排放,VERB,B2
disciplinado,disciplined,有纪律的,ADJ,B2
desconocer,disclaim,否认,VERB,B2
descolorear,discolor,褪色,VERB,B2
incomodar,discomfit,使不安,VERB,B2
descomponer,discompose,使不安,VERB,B2
discontinuidad,discontinuity,不连续性,NOUN,B2
descortés,discourteous,不礼貌的,ADJ,B2
descubridor,discoverer,发现者,NOUN,B2
desacreditación,discrediting,诽谤,NOUN,B2
discretamente,discreetly,谨慎地,ADV,B2
discreto,discrete,离散的,ADJ,B2
castigo discrecional,discretionary punishment,自由裁量处罚,NOUN,B2
despreciar,to disdain as beneath contempt,蔑视,VERB,B2
desembarco,disembarkation,下船,NOUN,B2
desembarazar,disembarrass,摆脱,VERB,B2
desencarnar,disembody,脱离肉体,VERB,B2
eviscerar,disembowel,剖腹,VERB,B2
desvinculación,disengagement,脱离,NOUN,B2
desestablecer,disestablish,废除,VERB,B2
desestimar,disesteem,轻视,VERB,B2
desagrado,disfavor,不赞成,NOUN,B2
regurgitar,disgorge,吐出,VERB,B2
descontentar,disgruntle,使不满,VERB,B2
asquear,to disgust,使厌恶,VERB,B2
platos,dishes,盘子,NOUN,B2
desilusionar,disillusion,使幻灭,VERB,B2
desinflación,disinflation,通缩,NOUN,B2
desintegración,disintegration,解体,NOUN,B2
desenterrar,disinter,掘出,VERB,B2
desinversión,disinvestment,撤资,NOUN,B2
desaliento,dismay,沮丧,NOUN,B2
desmembrar,dismember,肢解,VERB,B2
destituir,to dismiss from office,免职,VERB,B2
desestimación de cargos,dismissal of charges,撤销指控,NOUN,B2
remisión de despido,dismissal referral,解雇转介,NOUN,B2
desorganizar,disorganize,使混乱,VERB,B2
desconocer,disown,否认,VERB,B2
menospreciar,disparage,贬低,VERB,B2
menosprecio,disparagement,贬低,NOUN,B2
sala de despacho,dispatch room,调度室,NOUN,B2
dispensario,dispensary,药房,NOUN,B2
dispersión,dispersal,分散,NOUN,B2
desanimar,dispirit,使沮丧,VERB,B2
desplazar,displace,移动,VERB,B2
persona desplazada,displaced person,流离失所者,NOUN,B2
desplegar,to display to bring into play,展示,VERB,B2
divertirse,disport,嬉戏,VERB,B2
dispuesto,disposed,愿意的,ADJ,B2
desmentir,disprove,反驳,VERB,B2
disputa,disputation,辩论,NOUN,B2
disputar,dispute,争论,VERB,B2
litigio,dispute lawsuit,诉讼,NOUN,B2
caso controvertido,disputed case,争议案件,NOUN,B2
inquietud,disquiet,不安,NOUN,B2
deterioro,disrepair,失修,NOUN,B2
desvestirse,disrobe,脱衣,VERB,B2
interrupción,disruption,中断,NOUN,B2
disruptivo,disruptive,破坏性的,ADJ,B2
insatisfacer,dissatisfy,使不满,VERB,B2
disimular,dissemble,假装,VERB,B2
diseminador,disseminator,传播者,NOUN,B2
disertar,dissert,论述,VERB,B2
perjudicar,disserve,损害,VERB,B2
desunir,dissever,分离,VERB,B2
disociar,dissociate,分离,VERB,B2
aversión,distaste,厌恶,NOUN,B2
distender,distend,膨胀,VERB,B2
distico,distich,二行诗,NOUN,B2
destilar,distil,蒸馏,VERB,B2
destilación,distillation,蒸馏,NOUN,B2
distintamente,distinctly,明显地,ADV,B2
distraer,distrain,分心,VERB,B2
angustioso,distressing,令人痛苦的,ADJ,B2
distribuido,distributed,分布的,ADJ,B2
distritación,districting,分区,NOUN,B2
distritos,districts,区,NOUN,B2
alarmar,to disturb to alarm,使不安,VERB,B2
ditirambo,dithyramb,颂歌,NOUN,B2
emerger,dive appear,浮出,VERB,B2
divergente,diverging,分歧的,ADJ,B2
desinversión,divestment,撤资,NOUN,B2
separador,divider,分隔器,NOUN,B2
divino,divine,神圣,NOUN,B2
médico divino,divine physician,神医,NOUN,B2
recompensa divina,divine reward,神赐,NOUN,B2
juicio divino,divine trial,神审,NOUN,B2
divisible,divisible,可除的,ADJ,B2
divisor,divisor,除数,NOUN,B2
divorciada,divorced woman,离异妇女,NOUN,B2
bricolaje,DIY,自己动手,NOUN,B2
djellaba,djellaba,杰拉巴,NOUN,B2
ADN,DNA,脱氧核糖核酸,NOUN,B2
hacer manualidades,to do crafts,做手工,VERB,B2
hacer el pelo,to do hair,做头发,VERB,B2
hacer justicia,to do justice to,公正对待,VERB,B2
no,do not,不,AUX,B2
no,do not,不,PART,B2
no querer,do not want,不想要,VERB,B2
máximo esfuerzo,do one's best,尽力,NOUN,B2
esforzarse al máximo,to do one's utmost,竭尽全力,VERB,B2
hacer mal,to do wrong,做错,VERB,B2
docilmente,docilely,温顺地,ADV,B2
doctorado,doctoral degree,博士学位,NOUN,B2
doctorando,doctoral student,博士生,NOUN,B2
doctrina,doctrine,教义,NOUN,B2
documentado,documented,有记录的,ADJ,B2
documentos,documents,文件,NOUN,B2
esquiva,dodge,,NOUN,B2
quitarse,doff,脱下,VERB,B2
tenazmente,doggedly,顽强地,ADV,B2
